;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79
CACNG3;10,6078141693956;10,5160468240549;10,877407115031;10,7969807489062;10,6104330479851;10,8818959252374;10,6900763211974;10,6920401416545;10,8518473898306;10,6982772477762;10,4915977818751;10,7453310302148;10,6296202920911;10,5661283339777;10,7258393607305;11,0430649963567;10,8236916722581;10,5915700798355;10,8617565271064;10,904342361138;10,8135888702196;10,8003631073497;10,6810907069198;10,6245651134536;10,3431860436435;10,3998356186896;10,2299992965708;10,8462557332793;10,4470443233561;10,6175751169932;10,76244601771;10,3641999695399;10,6740424498118;10,2676661516485;10,4402683175333;10,5230642863517;10,4860618365096;10,58869577798;10,3263507069513;10,6197859513377;10,5981571864629;10,1907632875607;10,6627277480289;10,7473777721115;10,5474304929339;10,2129630683268;10,4473363857272;9,92668326764226;10,3908990466384;10,4911917330578;10,4314477964303;10,2705955004037;10,4275076416775;10,3252809908057;10,5532730320345;10,4701831622394;10,3268032426863;10,2816023617786;10,5619659111591;10,3482589160191;9,80776048023799;9,94298821351573;10,1006244011133;10,0760273363163;10,2983367958712;9,89948474901865;10,1042426535111;10,2842257154602;9,90217976284929;10,2510926153275;10,0927765263324;10,1356926038327;10,2274341399991;9,726216307663;10,2110156349141;9,37132144884455;10,0315346502406;9,4890611645511;9,91704421167487
RBBP6;9,22039134985234;9,30915283180832;9,28119747639771;9,23610652319106;9,38997362695171;9,27085115080082;9,42534253388205;9,29411045937885;9,38254106364272;9,33147393858623;9,43395213109117;9,20909968971024;9,37936516813781;9,30669240957048;9,38460470625033;9,24440923759601;9,33609156551876;9,26992999868718;9,18131157482083;9,07924962217287;9,29795035331683;9,188109568753;9,12669998082299;9,29840156921266;9,29613913555606;9,24237673974594;9,33053064223087;9,21008561881402;9,26613760378277;9,23051868183119;9,41574671264517;9,3698765136802;9,20235864683297;9,34460150490201;9,37108034036655;9,33905527782169;9,22764539371812;9,31397154706521;9,23453409711509;9,37405370875488;9,34412089957308;9,15082617108687;9,11493934550992;9,10868708090677;9,27054180264668;9,19316827682302;9,24469455978258;9,50459692420656;9,44447311371412;9,33499229926522;9,34610496509172;9,36452492812279;9,28977871267845;9,48514970296355;9,37470896657224;9,41397731571393;9,40249170902111;9,37420097314087;9,36001548899039;9,37423428951597;9,40617075326377;9,40554411933682;9,39446425305447;9,4521628966284;9,24062108253175;9,32507397605817;9,46609736640666;9,40611256833262;9,24099726978842;9,4518398026104;9,32055372133276;9,40696928845386;9,38377144832531;9,29238856398579;9,4331112131471;9,29236593586905;9,28746319982544;9,33945936609348;9,33358123708628
TNRC6A;9,92645865140009;10,1283889872421;9,94758470380703;9,73357076019894;10,034116669491;9,94437070567968;10,0734920602525;9,8006233984222;10,0724683738239;9,92652509972546;10,0004269962495;9,68432773379009;10,105997265704;9,82451608780769;10,009965983307;9,74600699030909;10,0016949887184;9,80468385222602;9,751292617157;9,67909414748769;10,012908808649;9,79109785739278;9,7619587050213;9,99885625402643;10,0377214407046;9,77619552542452;9,99792007233854;10,0775702036085;9,95901317610069;10,0571697477616;10,1152061492188;10,080292110366;9,97680112061433;9,81657916807246;9,91019000333249;9,99107159147002;9,81332520625872;10,0212861700878;9,99948003547651;9,95462346936028;9,94188906293033;9,63694848061958;9,98980354793022;9,99567006586951;10,0078357801256;9,71005672555298;9,97596059602608;10,343121328026;10,1272969333167;10,0208518211121;10,1701711981619;9,99797294488347;10,0515066570649;10,0778934986063;10,1199379242001;10,1921234809255;10,0547804915404;10,1963082483314;10,0625196965264;10,1312952624352;10,2497860674601;10,058667027818;9,96890621490341;10,3110447698277;10,023276861843;10,2928226952202;10,272580065536;10,2367109740655;10,2254996303989;10,0083934990725;10,0113494880256;10,2076475321756;10,023039760711;10,185545830339;9,85833293117774;10,1044101189405;10,1398528160288;10,0795794483293;10,0748951879228
SLC5A11;7,47375168312692;7,98545504308194;7,51464982527869;7,71190030810556;7,02276340505071;6,98427356046677;7,24434477073066;7,44056436546164;7,5977518005563;7,75279472012579;7,81194939961251;7,75447035233509;8,22853539255664;8,09407500428961;7,60774153037322;7,95213719132685;7,73985405617979;8,00363163986382;7,68821329168237;7,92330426112158;7,49607416820247;7,5642257958996;7,80479368119057;7,29789238330155;7,40726529457413;7,28267997608801;7,412318245772;7,5384218911652;7,61989614444665;7,32130431328401;7,49263912627348;7,63820272211389;7,10737568938857;7,47985049574091;7,76248236201548;7,73362119939491;8,00564399356443;7,66364288436002;7,52757134742218;7,70030629056189;7,81411191726289;7,38582454790486;7,6960614147731;8,37277680377705;7,50703525318708;8,61142375432714;7,87945452571619;7,5832567673879;7,47037801585546;7,62545437962845;7,89997558531383;7,58048692327243;8,19850846600479;8,38502353718467;7,66523548586642;7,87010237441251;8,00488223173748;8,06381835330512;7,83825948175752;8,0384285400758;8,37556549917013;8,40863768072909;7,79165942742149;7,35895049698138;7,60663853015729;7,50428197182886;7,53181784285669;7,93169429682613;7,86390396248915;8,34087209541721;8,17835595235032;8,31160418392186;7,71257120703096;7,75048715678141;8,12773864484887;7,70512968823778;8,5931533318331;8,92935516489906;8,9000295015436
LOC554206;7,87662887401603;7,77141514563518;7,77038359116374;7,92293909014612;7,92849726184898;7,83596479387273;7,8399641076795;7,69777993493747;7,7180195575793;7,72465732919158;7,70924158522344;7,80444762633;7,79742320176972;7,75303690625673;7,62688532575154;7,5752017852633;7,85218684007432;7,77377948173802;7,91378217888094;7,94784028306449;7,84177326444732;7,9118704433532;7,90005161330967;7,94476758055787;7,88926901335688;7,90148806049698;7,67245387522591;7,96506743735274;7,97571777056738;7,86675868055857;7,79779712228669;7,77111657567596;7,69667259326162;7,77609277414968;7,43534206010325;7,72070709910007;7,82120640383147;7,61625809105913;7,54571103834174;7,61177608150337;7,68453206293502;7,60431011306383;7,91299031934917;7,76689482257054;7,82786846377554;7,88074768782398;7,70112958230245;7,71764529657848;7,99136188496727;7,66642916951917;7,9266218521691;7,74305672579928;7,65162132283621;7,78099453836055;7,88564043853864;7,77970452296634;7,74676907265539;7,85822331017778;7,91620638836819;7,85470777584327;7,78291487281345;7,92111151683571;7,87405228452293;7,81347371566429;7,72115454366867;7,87730085830001;7,85160572611365;7,91475259464903;7,61031753508146;7,81415546373072;7,75413335077721;7,88341724842457;7,80160215508546;7,84513346958457;7,70679114628387;7,87402116760862;7,70077754986031;7,93845652699165;7,76775443647126
LCMT1;9,69794344634751;9,67428371753591;9,79958181217798;9,72600645156722;9,77473185537334;9,70910223461101;9,71746297204606;9,74146819780615;9,71265569588703;9,83531784418853;9,73584919085651;9,72929566308278;9,68571663365784;9,7542800960488;9,7382545789961;9,8370223357782;9,79610238522776;9,75653289253276;9,59984602854585;9,60758349374905;9,73647686949191;9,59579162859043;9,77088249502743;9,72372133866267;9,71120026400415;9,78334094840839;9,6368049817402;9,73660398067922;9,72277702368651;9,7881026123247;9,59691536398494;9,7460922213573;9,65660137799373;9,72241340696638;9,78060570856906;9,80780707459148;9,77145592039924;9,64965189718574;9,5885115074376;9,83647073096235;9,88563149595118;9,5097931688747;9,59700837375602;9,54085684986798;9,65956218279295;9,36809294602829;9,51110245753254;9,52287319107041;9,80919076331701;9,65365669483152;9,47413748137796;9,72066735334313;9,62915943743035;9,7753466811816;9,75557552857992;9,76929602081917;9,72554445469897;9,66515573271454;9,6250069310446;9,69421053452315;9,68527179069709;9,6131741959111;9,61066721247678;9,50877535132132;9,64150317068006;9,4021815236366;9,70002345085114;9,75230573411833;9,41648481204001;9,77691565715427;9,48323656604437;9,5869217684698;9,81371492273717;9,33829855948534;9,75140795346584;9,18229845278159;9,28415279300454;9,31647340910531;9,45328928164525
AQP8;7,14480842348087;7,1012042380878;7,04377298764491;7,1766080832867;6,99817531617908;7,02785327232326;7,13186302002053;7,21625469949457;6,95039746610579;6,96372557404566;6,901206824762;6,96846881210024;6,96612715663486;6,90572093118952;7,07551224159237;7,03613408798704;6,91877310054534;6,94936473309247;7,01534143278251;6,99623036086489;7,02326499517571;7,07694734254662;7,04489290240433;7,02049470213865;7,0486443656971;6,97974475593652;7,08428007103192;7,18028796727974;7,06688576852961;6,93818179264042;7,00274964362477;6,98874613516108;6,9242427777682;6,77835380215633;6,77042272428743;7,00922048267707;6,8737392046825;6,99998480915202;6,93284261324053;6,90061718338454;6,97422434665638;6,99382974911168;7,09077426421521;7,04241197417251;7,06222171324564;6,90911075825618;6,97455654593594;6,85878076070416;6,91348383273789;7,12249721239764;6,97738130059356;6,88196555031632;7,01854692616086;6,89827507000574;7,01609293430167;7,05343772142299;6,76927142585483;7,0203855087869;6,78618967083293;7,14107830146095;7,18166147150427;7,09426358873774;6,90846931293857;6,80585799390771;7,06278827051989;7,06317264177474;6,89270491539939;6,8496521902365;6,94762066365189;6,92203514875202;6,76426488347634;6,79192227344716;6,92326499819016;6,6992444102998;6,91940646192246;6,90351249612784;6,93661931696509;6,95982679437684;7,01196098606044
HS3ST4;8,99339071559359;9,08836483763174;8,87189491570476;9,06949987551138;8,90155762742485;9,02427104542437;8,74430967672807;8,85687908958685;8,80516430079916;8,74482860178326;8,84903023266743;9,06112473526423;8,93992882607978;8,97090188529804;8,95713894645096;8,99815589836195;8,68504003709152;9,08197609602453;9,16419974599174;9,29010260393475;8,95756591775338;9,00957453007238;8,99227190556003;8,79695502244844;8,96967195439495;8,64715788730285;8,69610561395898;8,88952835518686;8,66294650205228;8,75954716941468;9,00932927218013;8,92816522052927;8,72812021427081;8,6875027147325;8,60676548189116;8,79137265374007;8,79068614908497;8,74653983243696;8,70128176289728;8,69500779476999;8,815950021764;8,66931329605402;9,04635983611917;8,88319123755232;9,18159242066903;8,92081015967019;9,32794166297207;8,59469272833761;8,90200866167882;8,88153057848815;8,43618282236661;8,89564470373035;8,84280342027264;8,82022403616901;8,64607136828864;8,72371168466467;8,63827085281561;8,90862177508906;8,42384152198861;9,19385264038025;8,86028146419298;9,11106433609443;8,94516594184734;8,71095503477323;8,7708121351687;8,60009726555254;8,82837125034979;8,74046813662849;8,75787983244974;8,76040056573421;8,72673786444024;8,61387932370288;8,85153297025688;8,59224842967809;8,67961096443769;8,72748351728501;9,26778955351846;8,93621351582116;9,09874497811439
IL4R;8,46674418348609;8,05315803387552;7,86256330502098;8,10227847133028;7,98864993316283;7,8111429657908;8,46295457168665;8,28436930035938;8,23253637137862;8,11720763140168;8,12600450241887;8,43002343058697;7,86631752171413;8,27098114481456;8,13253630114095;7,67714068969882;7,86299846701219;8,08140579415566;8,56442130666317;7,8892021741134;7,7840498667421;8,13680064199328;8,35406373702786;8,5103003398401;8,40549754431422;8,16491967258094;8,73099771883696;8,33948262174681;8,48558315984895;8,56914594713995;7,92362676610125;8,58633129031673;8,50305227892245;8,86860073042926;8,81643149842596;8,55675701486003;8,49713535410148;8,49395041871662;8,83707584745692;8,33700767221015;8,44825851087466;8,78705478424462;8,90086834019326;8,32744971560783;8,38792163909228;8,49869792940817;8,52533154412535;8,53034639357187;8,53113427643765;8,62694416898097;8,2818717050971;8,22815121934586;8,87534895363605;8,59095373000795;8,13805771309406;8,30530942281858;8,47795878609804;8,54762325747768;8,58849848652191;8,68784562422839;8,93681324128407;8,32233556790697;8,93441182305758;9,08900386976092;8,35452508573551;8,57901608340038;9,01382420031049;8,31856311596632;9,2068085314991;8,54148723455114;8,56003080660129;8,34797385980548;8,66610107990731;8,48995894346716;9,05649794573663;8,76619163217355;9,21945651908289;8,52088473308462;8,61789851872785
IL21R;6,86558160106716;6,67980118051833;6,67458122854966;6,7599600323191;6,77602860068561;6,64696532248374;6,75440844316408;6,78840115837879;6,64124375274669;6,80750932677978;6,67622218235405;6,71793660328617;6,74027882624422;6,76010845514506;6,73597888068529;6,69781890969545;6,58284396170045;6,77105042481039;6,96826126886357;6,83933875016536;6,76401626126706;6,88095713280843;6,90011374987275;6,84385700171432;6,67794135031064;6,70030922383343;6,83213814611117;6,82555691060164;6,79391596499487;6,72485312104111;6,87909967387914;6,74873306332622;6,85324404113125;6,77623486624434;6,82378212968178;6,78516665681212;6,77124072798135;6,78174729247855;6,87847783911096;6,74998926930046;6,59212025849097;6,7468947775602;6,92258963614339;6,87971190773859;6,8755284398496;6,97493612225969;6,94627800600901;6,89529623199122;6,94023140689045;6,81047004425933;6,97011391777502;6,76106505082409;6,87972561137018;6,78789359504022;6,62510590825368;6,67775500545221;6,68289953823303;6,81342441964209;6,87732327177182;6,86058814338994;6,98550816601814;6,92006587668386;7,15376876963334;6,97311009700754;6,75573413757629;6,9700706955437;7,12218465309644;6,69048725746767;6,92887991166934;7,01635134816074;6,74422751637356;6,71925839019079;6,81905974964141;6,78282244794741;6,91651843039125;7,02212124116485;7,26369331635087;6,99882582248709;6,91335928691968
KATNIP;8,18254884350006;8,23958509381741;8,25761806138284;8,18240022924907;8,32875834601;8,3067533380755;8,30635178032018;8,12928491829369;8,3009840136575;8,28073072512924;8,21921001423991;8,16550718463036;8,30172921536517;8,18967408416606;8,29967005873383;8,22193072190917;8,22739439941899;8,20487360334701;8,23593480115638;8,18497408005734;8,26347361574239;8,1786261825815;8,31947227068821;8,29240094281814;8,37672752931571;8,34786633819355;8,3287722464604;8,35475142829588;8,34574577345027;8,28363305702088;8,41951303225687;8,34628243439121;8,37797283054638;8,34835938666377;8,22827871786716;8,23610531694105;8,29548301517509;8,31380990173899;8,28422573735607;8,29408641559387;8,25191377520146;8,16776742576912;8,3250048131889;8,35250479056146;8,2351831214136;8,30998969188406;8,29567987844207;8,38034844313812;8,24119254274832;8,15601469184239;8,22126208279093;8,12141661977523;8,2932824919711;8,18930440406742;8,23150038892863;8,26701541815095;8,13062243425634;8,31677470183506;8,30709012261699;8,27092863251703;8,06908531388892;8,07662287254054;8,27352770066388;8,41475817897068;8,29425921244692;8,42469055926376;8,45324201251812;8,31687683661512;8,38646735306386;8,40045839787973;8,39647930601859;8,3315755982595;8,3649594016264;8,3805172852179;8,22111073532374;8,38340193804843;8,34059436050636;8,24343148219746;8,332496516647
SBK1;8,69865417705505;8,98588479887748;8,77207154671575;8,91306640578705;8,79757767011098;8,80852856061101;8,75439503781165;8,89382218162499;8,63188568701817;8,63213397485397;8,75270773398568;8,90104696261461;8,62640208507681;8,64188988445094;8,84574630328451;8,83377925617089;8,6859880258302;8,86501434659219;8,73239584473167;8,98915539155895;8,6519177296824;8,88415217889725;8,63788742654806;8,53805913734669;8,43032436243949;8,40009623014401;8,45960448599688;8,75559316188153;8,65236850848663;8,5844114332479;8,83919733104805;8,60197846177966;8,72519243992397;8,52975964632904;8,68312025951106;8,48365028426411;8,67450891082404;8,51834016909819;8,53991566572362;8,47025063592032;8,51723522055237;8,57641118690934;8,76936883794909;8,79550073961249;8,65410463864401;8,4855204085063;8,61932753216163;8,58874490613159;8,5433107945065;8,72457007790504;8,73271078848229;8,35521420636393;8,69256527653689;8,52033958778716;8,54608411806649;8,62396033543781;8,4327196156333;8,74866031118375;8,52628867538146;8,65136781902929;8,71625367239141;8,4641741022025;8,5188421126651;8,43480383512202;8,64648386649664;8,54610696465164;8,47149445718252;8,54072971099514;8,62297689281523;8,49515389936852;8,59383657919902;8,41811955668036;8,54597576333618;8,35825487959827;8,52702597576703;8,34345704184011;8,6729560140187;8,4383899776259;8,6291196708393
APOBR;6,66086420958112;6,84916491373322;6,61912671653748;6,74355258687748;6,88769509139703;6,67850357823875;6,63925319675641;6,68048603223235;6,64807918696305;6,67340534929993;6,73271324727613;6,70864141684097;6,68320053057135;6,70463974454539;6,75574967077444;6,84081243175638;6,64587036090553;6,88588520074852;6,60838293339317;6,68810383231112;6,72214482554242;6,75802216522071;6,85999134714452;6,61060668745917;6,73645163608401;6,61363355487343;6,93898411298252;6,78977146447602;6,8643510850157;6,68836676344102;6,83230327824643;6,76390920723033;6,62918166763713;6,75922692358633;6,54296767648252;6,66288554400637;6,77528948183549;6,61896968708299;6,76755460164626;6,71150395359693;6,56749523383023;6,64878386901065;6,73457188687398;6,73280542631884;6,77184867784545;6,97283528774586;6,66785186207435;6,64856109642618;6,80861049607813;6,66609435386092;6,65222690781329;6,66911159359092;6,63316985263981;6,64160779559608;6,78468194590708;6,62265134182677;6,69535979537924;6,69602276545881;6,6085833097557;6,73294281833862;6,64571357670521;6,7735325607589;6,69152698469002;6,7216647376463;6,64132434487492;6,71460130264268;6,68837336419216;6,55554293117427;6,72313563902259;6,53983216051589;6,67693965510879;6,57119689298808;6,71527523446295;6,59667746486616;6,68415659472718;6,88675017519949;6,83334707399614;6,77840527811891;6,61879441683972
